200
0	1
0	2
0	9
0	10
0	13
0	15
0	20
0	22
0	23
1	2
1	3
1	4
1	5
1	6
1	9
1	10
1	13
1	15
1	16
2	3
2	5
2	6
2	8
2	9
2	10
2	12
2	15
2	16
2	26
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	15
3	16
3	20
3	21
3	28
4	5
4	8
4	9
4	10
4	11
4	12
4	13
4	16
4	20
4	21
4	23
4	26
5	6
5	7
5	8
5	10
5	14
5	26
5	27
5	28
6	7
6	8
6	9
6	14
6	21
6	26
6	27
6	35
7	8
7	9
7	10
7	11
7	14
8	10
8	26
8	33
9	10
9	11
9	13
9	15
9	27
10	11
10	13
10	15
10	28
11	13
11	14
11	24
12	13
12	14
12	16
12	37
12	38
12	39
13	14
13	16
13	25
13	37
13	38
13	39
14	15
15	16
15	19
15	26
16	20
16	21
16	22
16	23
17	18
17	19
18	19
18	30
19	21
19	22
19	26
19	30
20	21
20	22
20	23
21	22
21	23
21	27
21	28
22	23
22	25
22	27
23	27
24	25
24	30
24	31
25	31
26	31
26	33
26	37
26	41
26	44
26	51
27	28
27	29
27	30
27	31
27	33
28	30
28	31
28	33
29	30
29	31
29	36
29	41
30	31
30	34
30	36
30	37
30	39
30	41
30	42
30	43
31	32
31	33
32	33
32	36
33	36
33	37
33	38
33	39
34	35
35	41
37	38
37	39
37	42
38	39
38	41
38	42
38	43
39	41
40	41
40	78
41	43
41	46
41	49
41	57
42	43
44	45
44	55
45	47
45	60
45	77
45	78
46	48
47	48
47	53
47	62
47	63
47	67
48	53
48	56
49	50
51	52
53	54
53	55
53	57
53	81
54	55
54	81
57	72
57	85
57	91
57	97
57	100
57	101
57	102
58	59
58	60
58	61
58	62
58	63
58	65
58	66
58	67
58	68
58	69
58	70
58	71
58	73
58	74
58	75
58	76
58	79
58	82
59	60
59	61
59	62
59	63
59	64
59	66
59	67
59	70
59	71
59	72
59	79
59	80
60	61
60	62
60	63
60	65
60	66
60	67
60	68
60	71
60	72
60	75
60	79
60	81
61	62
61	63
61	64
61	65
61	66
61	67
61	68
61	70
61	71
61	75
61	76
61	79
61	80
61	81
62	63
62	64
62	65
62	66
62	67
62	68
62	69
62	71
62	72
62	78
62	79
63	64
63	65
63	66
63	67
63	68
63	72
63	74
63	75
63	77
63	80
63	81
63	87
64	65
64	66
64	67
64	76
64	79
64	80
64	81
65	66
65	67
65	68
65	70
65	71
65	72
65	73
65	74
65	75
65	76
65	78
65	79
65	87
66	67
66	68
66	69
66	70
66	71
66	72
66	78
66	79
66	87
67	68
67	71
67	72
67	74
67	77
67	78
67	80
67	81
67	83
68	69
68	70
68	71
68	72
68	74
68	75
68	76
68	77
68	79
68	81
68	83
68	87
69	70
69	71
69	72
69	73
69	75
69	76
69	79
70	71
70	72
70	73
70	75
70	76
70	79
70	87
71	72
71	73
71	75
71	76
71	79
71	82
71	83
71	87
72	74
72	75
72	76
72	77
72	78
72	81
72	102
73	74
73	75
73	76
73	80
73	87
74	75
74	77
74	78
75	76
75	77
75	78
75	80
75	81
76	79
77	78
77	80
77	81
77	83
77	88
78	79
79	80
82	83
83	93
84	85
84	86
84	89
84	100
84	104
85	86
85	100
86	88
86	94
86	98
86	100
87	88
87	90
87	91
87	97
87	100
87	101
87	106
88	89
88	90
88	91
88	92
88	93
88	94
88	95
88	96
88	97
88	98
88	99
88	100
88	101
88	102
88	103
88	107
89	90
89	91
89	92
89	93
89	94
89	95
89	96
89	97
89	98
89	99
89	100
89	101
89	107
90	91
90	92
90	93
90	94
90	95
90	96
90	97
90	98
90	99
90	100
90	101
90	103
91	92
91	93
91	94
91	95
91	96
91	97
91	98
91	100
91	101
91	103
91	106
91	108
91	109
91	113
92	93
92	94
92	95
92	96
92	97
92	98
92	100
92	101
92	103
92	108
92	109
93	94
93	95
93	96
93	97
93	98
93	99
93	100
93	101
93	103
93	107
94	95
94	96
94	97
94	98
94	100
94	101
94	103
94	109
95	96
95	97
95	98
95	99
95	100
95	101
95	103
95	109
96	97
96	98
96	100
96	108
97	98
97	99
97	100
97	101
97	103
97	112
98	100
98	101
99	102
100	101
100	102
100	103
101	103
101	109
104	105
108	109
108	110
108	111
108	113
109	110
109	111
109	112
109	113
110	117
110	119
110	121
111	112
111	113
112	113
114	115
115	116
115	120
115	121
115	123
115	124
115	125
115	126
115	127
115	130
115	132
115	138
116	117
116	123
116	124
116	127
117	121
117	124
117	128
118	119
120	121
120	125
121	122
121	125
123	124
123	125
123	126
123	131
123	132
123	133
124	125
124	132
127	128
127	129
127	130
127	132
128	129
128	130
129	130
129	138
130	135
131	132
131	135
131	137
132	135
132	137
133	134
133	135
133	138
133	142
133	143
134	138
134	158
135	138
136	137
136	165
137	158
137	163
137	164
137	165
137	166
137	169
137	170
137	173
137	174
138	142
138	143
139	140
141	142
141	147
141	148
141	149
141	150
141	151
141	157
141	159
142	143
142	147
142	157
142	159
143	151
144	145
144	146
144	150
144	154
145	146
145	154
146	155
146	156
146	157
146	158
146	166
146	167
147	148
147	149
147	150
147	151
147	155
147	163
147	167
148	149
148	150
148	151
149	150
149	151
150	151
150	154
150	159
152	153
152	154
152	155
154	155
156	157
156	158
158	159
158	160
158	163
158	164
158	166
158	170
158	173
161	162
161	168
162	168
163	168
163	171
163	173
163	175
163	176
163	179
164	165
164	166
164	168
164	173
165	166
165	173
166	168
166	171
166	172
167	185
167	188
168	170
169	170
170	171
171	172
173	174
173	175
175	176
175	179
175	183
177	178
177	180
179	182
180	181
180	182
180	183
182	184
182	186
183	184
185	186
185	190
186	187
188	189
189	190
190	191
192	193
192	194
193	194
194	195
194	196
195	196
195	197
196	197
197	199
198	199
