234
0	1	10
0	2	9
0	3	8
0	4	8
0	5	1
0	6	1
0	7	2
0	13	1
0	14	1
0	23	2
1	2	10
1	3	10
1	4	10
1	5	1
1	6	1
1	7	1
1	14	1
1	29	1
1	30	1
1	36	1
1	37	1
1	48	1
2	3	10
2	4	10
2	5	3
2	6	1
2	7	2
2	8	1
2	13	1
2	30	1
3	4	9
3	5	1
3	6	2
3	7	2
3	13	1
3	30	1
4	5	1
4	6	1
4	7	2
4	8	1
4	11	1
4	14	1
4	18	1
4	26	1
4	28	1
4	30	1
4	48	1
4	77	1
4	78	1
4	79	1
5	6	10
5	7	8
5	13	3
5	14	3
6	7	10
6	8	1
6	13	3
6	14	1
7	13	2
7	14	1
7	15	1
9	10	10
10	28	1
10	43	7
10	55	10
10	56	1
10	57	1
10	73	2
11	12	10
11	14	1
11	16	1
11	21	1
11	22	1
11	25	1
11	28	1
11	35	1
11	36	1
12	22	1
13	14	9
16	17	8
16	18	10
16	25	1
16	26	1
16	28	1
16	33	1
16	34	1
16	36	1
16	39	1
17	18	9
17	28	1
17	34	1
17	47	1
18	26	1
18	39	1
19	20	10
19	21	6
19	22	10
19	24	1
19	25	1
19	26	1
19	28	1
19	30	1
19	36	1
19	37	4
19	38	2
19	50	1
20	21	9
20	22	10
20	24	1
20	25	2
20	27	1
20	28	1
20	30	1
20	35	1
20	36	2
20	37	3
20	50	1
21	22	8
21	25	1
21	50	1
22	26	1
22	28	2
22	36	2
22	37	1
22	50	1
22	56	1
24	25	10
24	27	2
24	29	9
24	30	6
24	31	5
24	40	1
25	27	3
25	28	1
25	29	10
25	30	10
25	31	3
25	51	1
26	27	1
26	28	10
26	33	1
26	35	1
26	36	2
26	37	2
26	38	2
26	40	1
27	28	1
27	29	3
27	30	3
27	31	3
27	40	1
27	42	1
28	30	1
28	32	2
28	33	1
28	35	1
28	36	3
28	37	4
28	38	4
28	44	1
28	47	1
28	48	1
28	49	1
28	55	1
28	56	10
28	57	10
28	58	2
28	61	1
28	63	1
28	75	1
28	80	1
28	83	1
28	89	1
28	90	1
28	97	1
28	98	1
28	99	1
28	100	1
29	30	10
29	31	4
29	59	1
30	31	5
30	36	1
30	37	1
31	34	1
32	33	7
32	37	1
32	48	1
33	48	1
33	50	1
33	51	1
34	35	10
36	37	10
36	38	6
36	41	1
36	49	1
37	38	7
37	39	1
37	40	1
37	41	1
37	50	1
37	51	1
37	54	1
38	39	1
38	48	1
38	49	1
39	41	9
40	42	6
41	42	1
42	49	1
42	68	1
42	118	1
42	120	1
44	45	8
44	46	4
44	51	1
44	53	2
45	46	3
45	50	1
45	53	1
46	48	1
46	49	1
46	50	1
46	53	2
47	48	9
47	50	1
47	58	1
48	50	1
48	54	1
49	50	2
49	51	1
49	52	10
49	56	1
49	68	1
49	79	1
49	80	1
50	51	8
50	52	1
50	54	6
51	54	4
52	77	1
52	79	1
56	57	10
56	85	1
56	87	1
56	93	1
56	94	1
56	98	1
56	101	1
57	61	1
57	80	1
57	82	1
57	83	1
57	87	1
57	90	1
57	91	1
57	94	1
57	95	1
57	98	1
57	99	1
57	100	1
58	64	4
58	65	8
58	97	1
58	100	1
59	60	6
61	62	10
61	63	10
61	87	1
61	101	9
61	108	1
61	109	1
61	131	1
62	63	10
62	101	3
62	106	1
62	107	1
62	125	1
62	140	1
62	145	1
63	101	2
63	107	1
63	109	1
63	125	1
63	126	1
63	127	1
63	145	1
63	146	1
64	65	4
65	67	1
65	68	1
65	70	1
65	71	1
65	100	1
65	101	1
66	67	3
66	68	3
66	69	1
66	70	3
66	71	2
66	74	2
66	75	1
66	76	1
67	68	4
67	69	4
67	70	3
67	71	5
67	74	2
67	76	2
67	90	1
67	95	1
68	69	3
68	70	7
68	71	4
68	74	2
68	75	1
68	77	1
68	78	1
69	70	1
69	71	9
69	72	2
69	74	1
69	75	10
69	76	1
70	71	3
70	72	1
70	75	2
70	78	1
71	72	1
71	74	2
71	75	9
71	76	2
72	74	2
74	75	1
74	78	1
75	83	2
75	84	1
75	85	1
75	86	1
75	99	1
75	113	1
75	116	1
75	129	10
75	131	1
75	134	1
75	135	1
75	136	2
75	145	2
75	146	1
75	150	1
75	152	1
77	78	9
77	79	8
77	80	5
78	79	7
78	80	7
78	90	1
78	94	1
78	97	1
78	103	1
79	80	7
79	81	1
79	82	1
79	84	1
79	91	1
79	94	1
79	95	1
79	115	1
79	128	2
80	91	1
81	82	8
81	83	9
81	84	5
81	87	1
81	104	1
81	120	1
82	83	10
82	84	6
83	84	10
83	93	1
83	99	1
83	119	1
83	130	1
83	131	1
83	134	1
83	136	1
83	142	1
83	144	1
83	146	1
83	149	1
83	156	1
84	86	2
84	101	1
84	104	1
84	120	1
84	124	1
84	133	1
84	142	1
84	146	1
85	86	1
85	87	2
85	88	9
85	89	1
85	90	4
85	91	3
85	92	1
85	93	2
85	94	8
85	95	2
85	96	1
85	97	1
85	98	2
85	99	1
85	100	1
85	128	1
86	87	4
86	88	2
86	90	2
86	91	3
86	92	1
86	93	6
86	94	3
86	95	4
86	96	1
86	97	3
86	98	2
86	99	1
86	119	1
86	120	3
86	152	3
87	88	1
87	89	2
87	90	6
87	91	2
87	93	10
87	94	6
87	95	4
87	96	4
87	97	9
87	98	3
87	99	3
87	100	1
87	107	1
87	109	1
87	111	1
87	120	1
87	127	1
87	157	1
88	89	2
88	90	2
88	91	2
88	92	1
88	93	1
88	94	7
88	95	1
88	97	1
88	98	1
88	99	1
89	91	1
89	94	2
89	95	6
89	96	3
89	97	3
89	98	9
89	99	1
90	91	6
90	92	7
90	93	3
90	94	7
90	95	2
90	96	1
90	97	4
90	98	3
90	99	1
90	106	1
90	108	1
90	119	1
90	120	2
90	121	1
90	124	1
90	129	1
90	140	1
91	92	6
91	93	4
91	94	3
91	95	5
91	96	1
91	97	2
91	98	2
91	99	3
91	109	1
91	140	1
92	94	1
92	97	1
92	98	1
92	99	1
92	120	1
92	121	1
93	94	4
93	95	4
93	96	3
93	97	6
93	98	2
93	99	2
93	111	1
93	120	2
93	126	2
93	154	1
93	156	1
93	157	1
94	95	2
94	96	2
94	97	4
94	98	3
94	99	1
94	102	1
94	104	1
94	105	1
94	110	1
94	120	1
94	128	1
94	147	9
94	149	1
94	150	1
94	165	1
95	96	6
95	97	3
95	98	7
95	99	1
95	109	1
96	97	2
96	98	7
96	99	2
96	107	1
97	98	4
97	99	2
97	100	1
97	110	1
97	111	1
97	115	1
97	118	1
97	119	1
97	120	4
97	150	1
97	155	1
97	157	3
98	99	2
99	118	1
99	120	1
99	140	1
99	149	1
99	152	1
100	131	1
100	160	1
100	164	1
100	168	1
100	170	1
100	177	1
100	178	1
100	182	1
100	184	1
101	106	1
101	139	1
102	103	7
102	107	1
102	127	1
103	110	1
103	127	1
103	129	1
104	105	8
104	107	1
104	118	1
104	125	1
106	107	10
106	108	10
106	109	10
106	110	1
106	111	1
106	116	1
106	118	1
106	126	1
106	127	1
107	108	9
107	109	10
107	110	1
107	111	1
107	116	1
107	117	2
107	120	1
107	121	1
107	125	1
107	134	1
108	109	9
108	117	1
108	124	1
108	125	1
108	126	1
108	134	1
109	111	1
109	116	1
109	120	1
109	125	1
109	130	1
